customerID,ChurnProbability,RiskSegment,Recommendation,MonthlyCharges,TotalCharges,tenure,PredictedChurn
4951-UKAAQ,0.79033995,Critical,Offer Upgrade Package,88.95,355.2,4,1
9618-LFJRU,0.1514309,Low,No Action,20.45,82.85,4,0
6693-DJWTY,0.042943045,Low,No Action,55.6,2016.45,35,0
0744-GKNGE,0.12489072,Low,No Action,86.8,5327.25,64,0
6447-EGDIV,0.03654289,Low,No Action,20.95,683.25,31,0
1167-OYZJF,0.021993369,Low,No Action,20.05,1263.05,67,0
2108-YKQTY,0.3988902,Medium,No Action,50.7,151.3,4,0
4806-DXQCE,0.09049423,Low,No Action,113.65,7714.65,70,0
4918-QLLIW,0.45242795,Medium,Send Promotional Email,53.4,188.7,3,0
7056-IMHCC,0.63516706,High,Offer Upgrade Package,101.9,5549.4,53,1
4854-SSLTN,0.023747046,Low,No Action,59.5,130.5,2,0
5294-DMSFH,0.35476324,Medium,No Action,87.8,2621.75,29,0
4837-PZTIC,0.023672482,Low,No Action,41.9,1875.25,47,0
1625-JAIIY,0.2035221,Low,No Action,83.0,5685.8,68,0
0603-OLQDC,0.18619695,Low,No Action,69.85,837.5,12,0
3272-VUHPV,0.17586459,Low,No Action,56.3,401.5,8,0
4176-FXYBO,0.25213593,Medium,No Action,109.55,6118.95,54,0
1063-DHQJF,0.055904362,Low,No Action,92.15,6480.9,69,0
8663-UPDGF,0.13573712,Low,No Action,69.5,1800.05,26,0
6719-FGEDO,0.032542393,Low,No Action,97.0,7104.2,72,0
1837-YQUCE,0.027176026,Low,No Action,58.35,4214.25,70,0
2947-DOMLJ,0.40023336,Medium,Send Promotional Email,50.6,50.6,1,0
4112-LUEIZ,0.6930605,High,Offer Upgrade Package,89.5,863.1,10,1
0369-ZGOVK,0.06278796,Low,No Action,70.4,1992.2,28,0
4510-HIMLV,0.8205319,Critical,Retention Agent + Discount,69.8,69.8,1,1
9919-KNPOO,0.62845993,High,Offer Upgrade Package,94.3,1948.35,21,1
8749-JMNKX,0.32068124,Medium,No Action,93.8,4750.95,51,0
7872-BAAZR,0.034425754,Low,No Action,19.55,1007.9,53,0
9391-LMANN,0.13152173,Low,No Action,95.95,5036.9,53,0
2430-USGXP,0.6767588,High,Offer Upgrade Package,101.05,2391.8,24,1
8174-TBVCF,0.051517688,Low,No Action,94.8,6859.05,70,0
1698-XFZCI,0.21017662,Low,No Action,107.75,6521.9,61,0
1877-HKBQX,0.052139312,Low,No Action,54.6,617.85,11,0
4450-DLLMH,0.5836484,High,Send Promotional Email,71.3,157.75,2,1
0428-AXXLJ,0.036896475,Low,No Action,19.5,516.3,25,0
2746-DIJLO,0.06879302,Low,No Action,56.3,2364.0,41,0
5955-ERIHD,0.6368599,High,Offer Upgrade Package,94.7,1687.95,18,1
0917-EZOLA,0.095506266,Low,No Action,104.15,7689.95,72,0
3508-VLHCZ,0.019979471,Low,No Action,90.55,6239.05,71,0
4086-ATNFV,0.044250153,Low,No Action,60.8,2042.05,34,0
0468-YRPXN,0.21763842,Low,No Action,98.8,2807.1,29,0
5996-NRVXR,0.112123854,Low,No Action,98.15,4116.8,40,0
3739-YBWAB,0.043690246,Low,No Action,35.35,1317.95,36,0
7047-FWEYA,0.28352267,Medium,No Action,103.15,4594.65,46,0
2000-MPKCA,0.26686242,Medium,No Action,107.75,6332.75,58,0
9762-YAQAA,0.07267094,Low,No Action,81.4,3213.75,39,0
5949-EBSQK,0.26969078,Medium,No Action,61.45,229.55,4,0
5473-KHBPS,0.15253483,Low,No Action,95.7,4976.15,52,0
0100-DUVFC,0.28068253,Medium,No Action,104.8,7308.95,70,0
5397-TUPSH,0.059575494,Low,No Action,70.95,4555.2,65,0
8950-MTZNV,0.5952047,High,Send Promotional Email,44.95,44.95,1,1
0326-VDYXE,0.26966065,Medium,No Action,97.65,6982.5,70,0
6773-LQTVT,0.24085882,Low,No Action,35.65,1025.15,29,0
7274-RTAPZ,0.82633287,Critical,Retention Agent + Discount,90.55,90.55,1,1
0436-TWFFZ,0.03105888,Low,No Action,85.25,5714.2,67,0
8566-YPRGL,0.3549052,Medium,No Action,19.5,19.5,1,0
0311-UNPFF,0.41464773,Medium,Send Promotional Email,88.8,2274.35,26,0
6609-MXJHJ,0.022065068,Low,No Action,25.1,789.55,30,0
2669-OIDSD,0.31566283,Medium,No Action,100.05,4834.0,48,0
8400-WZICQ,0.15021653,Low,No Action,55.7,3131.8,55,0
3834-XUIFC,0.78772646,Critical,Offer Upgrade Package,85.2,602.55,7,1
9576-SYUHJ,0.36964902,Medium,No Action,91.15,3369.25,37,0
0410-IPFTY,0.32812828,Medium,No Action,83.85,2674.15,31,0
2831-EBWRN,0.54604524,High,Send Promotional Email,45.9,199.75,4,1
9430-NKQLY,0.015985712,Low,No Action,25.1,1790.8,72,0
8414-MYSHR,0.7549393,Critical,Offer Upgrade Package,91.4,449.75,5,1
0247-SLUJI,0.2918154,Medium,No Action,19.7,19.7,1,0
9402-ORRAH,0.6081582,High,Offer Upgrade Package,91.5,1400.3,15,1
6483-OATDN,0.20837013,Low,No Action,51.3,411.6,8,0
1293-HHSHJ,0.03654289,Low,No Action,21.1,741.0,35,0
4840-ORQXB,0.397375,Medium,No Action,104.75,5841.35,56,0
7599-FKVXZ,0.51952237,High,Send Promotional Email,106.15,4512.7,42,1
3982-DQLUS,0.22324668,Low,No Action,85.75,5688.45,65,0
8610-ZIKJJ,0.04376139,Low,No Action,20.3,31.9,2,0
3756-VNWDH,0.15630825,Low,No Action,100.75,6674.65,65,0
7801-KICAO,0.5478838,High,Send Promotional Email,74.15,1345.75,18,1
7673-LPRNY,0.11663799,Low,No Action,78.55,1843.05,23,0
8229-TNIQA,0.485174,Medium,Send Promotional Email,45.3,196.95,4,0
6060-QBMGV,0.020774437,Low,No Action,19.85,1433.8,70,0
7339-POGZN,0.49935436,Medium,Send Promotional Email,50.7,214.55,4,0
2828-SLQPF,0.19380583,Low,No Action,45.0,865.85,19,0
4465-VDKIQ,0.34649897,Medium,No Action,77.8,1358.6,18,0
2921-XWDJH,0.3951585,Medium,No Action,83.45,3147.15,38,0
6221-AVQYL,0.63635397,High,Offer Upgrade Package,73.25,131.05,2,1
2558-BUOZZ,0.10308344,Low,No Action,94.8,4535.85,47,0
9257-AZMTZ,0.020583186,Low,No Action,20.1,1078.75,52,0
0003-MKNFE,0.25881213,Medium,No Action,59.9,542.4,9,0
0975-UYDTX,0.085254304,Low,No Action,90.1,2312.55,26,0
7743-EXURX,0.34870055,Medium,No Action,51.05,415.05,8,0
4682-BLBUC,0.11370681,Low,No Action,70.95,3250.45,44,0
0975-VOOVL,0.46136,Medium,Send Promotional Email,29.2,98.5,3,0
5968-VXZLG,0.5414153,High,Send Promotional Email,46.6,87.9,2,1
5569-KGJHX,0.6526523,High,Offer Upgrade Package,85.35,754.65,9,1
4988-IQIGL,0.8461927,Critical,Retention Agent + Discount,75.35,75.35,1,1
5201-FRKKS,0.21755844,Low,No Action,74.3,1952.25,25,0
9799-CAYJJ,0.6262844,High,Offer Upgrade Package,69.3,153.8,2,1
7730-IUTDZ,0.3433666,Medium,No Action,75.2,3198.6,43,0
0426-TIRNE,0.31260318,Medium,No Action,20.9,20.9,1,0
5443-SCMKX,0.2506144,Medium,No Action,94.3,5610.15,58,0
8295-KMENE,0.028313268,Low,No Action,76.45,4519.5,59,0
6738-ISCBM,0.11071343,Low,No Action,54.0,2440.25,44,0
9821-BESNZ,0.27077472,Medium,No Action,104.25,6860.6,66,0
3678-MNGZX,0.01994126,Low,No Action,19.95,1377.7,68,0
1335-NTIUC,0.506628,High,Send Promotional Email,24.95,190.25,9,1
2916-BQZLN,0.3970825,Medium,No Action,84.75,1651.95,19,0
4558-CGYCZ,0.13518108,Low,No Action,19.75,78.3,4,0
2368-GAKKQ,0.06332761,Low,No Action,113.65,7939.25,70,0
8710-YGLWG,0.5952047,High,Send Promotional Email,44.9,44.9,1,1
3199-XGZCY,0.6213765,High,Offer Upgrade Package,75.25,576.7,8,1
3785-KTYSH,0.020892842,Low,No Action,24.6,1279.0,53,0
6814-ZPWFQ,0.039576605,Low,No Action,25.0,1260.7,51,0
4063-EIKNQ,0.12048826,Low,No Action,20.95,267.35,11,0
6993-YCOBK,0.09737018,Low,No Action,110.6,6586.85,60,0
5206-HPJKM,0.15878713,Low,No Action,55.5,934.15,17,0
7587-RZNME,0.5411235,High,Send Promotional Email,43.3,123.65,3,1
0748-RDGGM,0.17517757,Low,No Action,109.5,7534.65,70,0
8393-JMVMB,0.30476552,Medium,No Action,19.45,19.45,1,0
5019-GQVCR,0.56617695,High,Send Promotional Email,84.85,3645.6,43,1
6036-TTFYU,0.1438516,Low,No Action,19.6,314.45,16,0
2550-AEVRU,0.06439716,Low,No Action,53.45,3053.0,57,0
0969-RGKCU,0.034425754,Low,No Action,19.8,677.05,37,0
0378-CJKPV,0.03972324,Low,No Action,112.1,7965.95,72,0
4706-AXVKM,0.71814066,High,Offer Upgrade Package,84.8,906.85,11,1
5889-JTMUL,0.55139947,High,Send Promotional Email,95.05,4888.7,50,1
9026-RNUJS,0.47610238,Medium,Send Promotional Email,50.35,237.25,5,0
3746-EUBYR,0.81521213,Critical,Retention Agent + Discount,74.6,74.6,1,1
2332-EFBJY,0.134498,Low,No Action,19.7,342.4,16,0
2880-FPNAE,0.6184927,High,Offer Upgrade Package,74.2,140.1,2,1
1703-MGIAB,0.24076746,Low,No Action,69.0,1108.0,17,0
4311-QTTAI,0.04198985,Low,No Action,19.35,295.55,16,0
9474-PHLYD,0.35098967,Medium,No Action,59.45,892.65,15,0
4318-RAJVY,0.04494507,Low,No Action,19.8,198.25,10,0
2165-VOEGB,0.22955741,Low,No Action,105.2,4822.85,46,0
3612-YUNGG,0.10784429,Low,No Action,109.2,6741.15,64,0
2254-DLXRI,0.8198082,Critical,Retention Agent + Discount,79.15,79.15,1,1
5062-CJJKH,0.07319048,Low,No Action,53.65,1355.45,25,0
9028-LIHRP,0.033075195,Low,No Action,100.2,7209.0,71,0
2219-MVUSO,0.2513063,Medium,No Action,45.15,438.4,8,0
1053-MXTTK,0.050044753,Low,No Action,108.65,7726.35,72,0
1530-ZTDOZ,0.16342266,Low,No Action,40.65,2070.75,49,0
1301-LOPVR,0.073229074,Low,No Action,55.35,1636.95,29,0
0853-TWRVK,0.042237025,Low,No Action,105.6,7581.5,72,0
8914-RBTSB,0.36479813,Medium,No Action,93.8,3019.5,31,0
6212-ATMLK,0.631604,High,Offer Upgrade Package,95.7,4729.75,50,1
8200-LGKSR,0.02441933,Low,No Action,83.2,6126.1,71,0
1568-BEKZM,0.030803915,Low,No Action,90.05,6333.4,70,0
0670-ANMUU,0.088691905,Low,No Action,97.65,6687.85,71,0
6897-RWMUB,0.022713846,Low,No Action,68.05,4158.25,61,0
0963-ZBDRN,0.33937138,Medium,No Action,96.2,3183.4,32,0
7594-RQHXR,0.8197841,Critical,Retention Agent + Discount,79.6,79.6,1,1
6999-CHVCF,0.0691653,Low,No Action,102.1,7149.35,68,0
6134-KWTBV,0.020628525,Low,No Action,23.4,1429.65,62,0
1077-HUUJM,0.48392066,Medium,Send Promotional Email,71.05,472.65,7,0
6331-EWIEB,0.62707335,High,Offer Upgrade Package,85.25,1734.5,20,1
0895-LNKRC,0.041958865,Low,No Action,19.45,113.5,6,0
2045-BMBTJ,0.24551502,Low,No Action,59.45,1884.65,33,0
8417-GSODA,0.14465551,Low,No Action,92.2,2568.15,28,0
5171-EPLKN,0.021442598,Low,No Action,19.85,470.0,27,0
4452-QIIEB,0.29713234,Medium,No Action,43.9,278.4,7,0
5998-VVEJY,0.38899523,Medium,No Action,80.5,2088.8,26,0
1624-NALOJ,0.79399574,Critical,Offer Upgrade Package,89.8,502.6,5,1
6741-EGCBI,0.39331037,Medium,No Action,90.5,2595.85,30,0
7820-ZYGNY,0.13385972,Low,No Action,90.45,5825.5,63,0
4317-VTEOA,0.6235023,High,Offer Upgrade Package,50.75,50.75,1,1
9677-AVKED,0.15130267,Low,No Action,84.6,4449.75,53,0
1670-SVOWZ,0.44739234,Medium,Send Promotional Email,89.65,1208.35,14,0
2227-JRSJX,0.2906262,Medium,No Action,99.15,1956.4,21,0
9847-HNVGP,0.038265754,Low,No Action,19.95,310.6,17,0
6696-YDAYZ,0.021893961,Low,No Action,20.5,290.55,16,0
8980-WQFWL,0.23312221,Low,No Action,62.1,2096.1,35,0
1730-ZMAME,0.4178744,Medium,Send Promotional Email,79.5,2665.0,32,0
6506-EYCNH,0.08485856,Low,No Action,19.55,543.8,28,0
4634-JLRJT,0.3549052,Medium,No Action,20.35,20.35,1,0
9501-UKKNL,0.20944914,Low,No Action,51.7,3005.8,59,0
2560-QTSBS,0.026470339,Low,No Action,23.3,1623.15,72,0
7541-YLXCL,0.13220945,Low,No Action,65.4,2498.4,36,0
4795-WRNVT,0.11805876,Low,No Action,65.1,2586.0,40,0
6080-TCMYC,0.44094095,Medium,Send Promotional Email,81.2,3292.3,40,0
0260-ZDLGK,0.26252517,Medium,No Action,72.9,651.4,9,0
7860-UXCRM,0.024483122,Low,No Action,74.5,4674.55,63,0
6357-JJPQT,0.68384415,High,Offer Upgrade Package,80.5,232.35,3,1
2292-XQWSV,0.12939748,Low,No Action,60.3,2448.5,40,0
9552-TGUZV,0.38526383,Medium,No Action,75.0,658.1,8,0
5913-INRQV,0.06641241,Low,No Action,90.15,3128.8,34,0
8722-NGNBH,0.28859055,Medium,No Action,40.0,223.45,5,0
6210-KBBPI,0.8030195,Critical,Retention Agent + Discount,99.45,919.4,9,1
9643-YBLUR,0.31499484,Medium,No Action,69.05,653.95,9,0
8734-FNWVH,0.15013388,Low,No Action,59.7,1825.5,31,0
9447-YPTBX,0.034846984,Low,No Action,19.85,943.1,50,0
0133-BMFZO,0.4990099,Medium,Send Promotional Email,86.25,181.65,2,0
6128-CZOMY,0.6526466,High,Offer Upgrade Package,45.65,45.65,1,1
9540-JYROE,0.4129473,Medium,Send Promotional Email,70.1,551.35,8,0
9026-LHEVG,0.27307016,Medium,No Action,40.75,359.4,9,0
2260-USTRB,0.56332916,High,Send Promotional Email,70.2,115.95,2,1
3656-TKRVZ,0.3043087,Medium,No Action,55.35,165.2,3,0
7011-CVEUC,0.24525157,Low,No Action,95.7,2338.35,25,0
6185-TASNN,0.64959115,High,Offer Upgrade Package,46.3,46.3,1,1
7925-PNRGI,0.09999099,Low,No Action,81.3,3541.1,45,0
8623-TMRBY,0.411076,Medium,Send Promotional Email,84.2,4146.05,51,0
1552-CZCLL,0.08259496,Low,No Action,20.0,1087.25,55,0
3038-PQIUY,0.13018169,Low,No Action,66.15,2522.4,38,0
1501-SGHBW,0.49201444,Medium,Send Promotional Email,45.85,81.0,2,0
9313-CDOGY,0.10270748,Low,No Action,19.6,717.3,38,0
8148-BPLZQ,0.21586949,Low,No Action,49.8,1734.2,34,0
2623-DRYAM,0.2685887,Medium,No Action,101.75,7069.3,70,0
9987-LUTYD,0.05028163,Low,No Action,55.15,742.9,13,0
3208-YPIOE,0.42428988,Medium,Send Promotional Email,75.25,3017.65,39,0
4488-KQFDT,0.25614503,Medium,No Action,103.95,6423.0,61,0
2612-RANWT,0.76971215,Critical,Offer Upgrade Package,100.15,1164.3,12,1
5693-PIPCS,0.07709199,Low,No Action,99.65,4220.35,41,0
0491-KAPQG,0.5473818,High,Send Promotional Email,73.7,1558.7,21,1
1925-LFCZZ,0.14050575,Low,No Action,50.05,2743.45,55,0
8039-EQPIM,0.027647194,Low,No Action,60.25,4055.5,69,0
6900-PXRMS,0.43741024,Medium,Send Promotional Email,105.75,2710.25,26,0
8707-RMEZH,0.07917576,Low,No Action,87.3,6055.55,69,0
3346-BRMIS,0.5172212,High,Send Promotional Email,48.35,810.7,18,1
3209-ZPKFI,0.1951948,Low,No Action,54.25,2538.2,47,0
6479-VDGRK,0.018614957,Low,No Action,85.3,6129.2,72,0
9373-WSLOY,0.24638584,Low,No Action,50.0,1750.85,33,0
2933-FILNV,0.56708235,High,Send Promotional Email,24.4,36.55,2,1
3569-JFODW,0.019215792,Low,No Action,90.95,6652.45,72,0
9819-FBNSV,0.30555153,Medium,No Action,72.25,2575.45,37,0
9544-PYPSJ,0.27606413,Medium,No Action,96.1,6019.35,62,0
1591-XWLGB,0.016601864,Low,No Action,19.85,1379.6,71,0
0396-UKGAI,0.107065305,Low,No Action,55.3,1284.2,23,0
3243-ZHOHY,0.04198985,Low,No Action,20.1,296.15,16,0
5186-EJEGL,0.17256197,Low,No Action,69.5,653.25,9,0
7527-QNRUS,0.022294613,Low,No Action,25.15,412.6,17,0
9986-BONCE,0.1514309,Low,No Action,20.95,85.5,4,0
2722-JMONI,0.5879263,High,Send Promotional Email,49.55,49.55,1,1
2203-GHNWN,0.38663337,Medium,No Action,79.65,1928.7,24,0
3878-AVSOQ,0.8206606,Critical,Retention Agent + Discount,71.25,71.25,1,1
3258-SYSWS,0.045170445,Low,No Action,113.8,7845.8,72,0
5296-PSYVW,0.017900296,Low,No Action,24.55,1750.7,72,0
6319-QSUSR,0.13139094,Low,No Action,19.7,216.2,11,0
4083-EUGRJ,0.12962908,Low,No Action,20.25,178.5,9,0
7579-OOPEC,0.4722475,Medium,Send Promotional Email,50.15,115.1,2,0
0512-FLFDW,0.20542406,Low,No Action,100.5,6029.0,60,0
1771-OADNZ,0.6198798,High,Offer Upgrade Package,95.9,2745.2,29,1
0487-CRLZF,0.035393316,Low,No Action,74.45,3721.9,49,0
2107-FBPTK,0.6168599,High,Offer Upgrade Package,104.1,3121.1,30,1
9451-WLYRI,0.035326637,Low,No Action,19.05,990.45,53,0
8219-VYBVI,0.02207905,Low,No Action,25.0,1004.35,39,0
1991-VOPLL,0.13535176,Low,No Action,19.05,157.65,9,0
9738-QLWTP,0.124446794,Low,No Action,81.9,3219.75,39,0
1016-DJTSV,0.5082586,High,Send Promotional Email,69.7,572.85,8,1
9419-IPPBE,0.18565409,Low,No Action,90.15,4554.85,51,0
0174-QRVVY,0.01682647,Low,No Action,25.35,1847.55,71,0
5699-BNCAS,0.018255666,Low,No Action,24.65,1766.75,71,0
2900-PHPLN,0.021993369,Low,No Action,19.55,1462.05,70,0
0612-RTZZA,0.6818403,High,Offer Upgrade Package,25.25,25.25,1,1
8106-GWQOK,0.028925478,Low,No Action,60.0,2193.2,38,0
8751-EDEKA,0.28188822,Medium,No Action,89.9,2433.5,28,0
6878-GGDWG,0.08826358,Low,No Action,19.4,641.15,32,0
4039-PIMHX,0.050312277,Low,No Action,49.8,2398.4,49,0
8450-LUGUK,0.021271527,Low,No Action,24.1,861.85,37,0
3604-WLABM,0.30406842,Medium,No Action,54.25,583.0,10,0
0795-GMVQO,0.17861098,Low,No Action,109.9,7332.4,67,0
2259-OUUSZ,0.12342496,Low,No Action,35.5,249.55,7,0
1142-IHLOO,0.12627053,Low,No Action,87.55,4475.9,51,0
6410-LEFEN,0.33635965,Medium,No Action,45.15,416.45,9,0
4633-MKHYU,0.6881161,High,Offer Upgrade Package,88.4,788.6,9,1
6257-RJOHI,0.35880142,Medium,No Action,50.8,202.3,4,0
1545-JFUML,0.044312958,Low,No Action,99.0,6994.6,71,0
3194-ORPIK,0.33411244,Medium,No Action,84.4,4116.15,50,0
7826-VVKWT,0.11713729,Low,No Action,96.55,2263.45,24,0
1353-GHZOS,0.058208425,Low,No Action,59.75,1374.35,22,0
2587-EKXTS,0.33545768,Medium,No Action,111.5,4915.15,44,0
5442-BXVND,0.08606517,Low,No Action,24.25,838.5,33,0
8816-VXNZD,0.84190834,Critical,Retention Agent + Discount,75.1,75.1,1,1
9378-FXTIZ,0.11347375,Low,No Action,70.15,3715.65,54,0
1723-HKXJQ,0.64266527,High,Offer Upgrade Package,101.75,4273.45,42,1
7825-GKXMW,0.607948,High,Offer Upgrade Package,45.8,45.8,1,1
9753-OYLBX,0.31260318,Medium,No Action,20.5,20.5,1,0
2364-UFROM,0.067246154,Low,No Action,70.4,2044.75,30,0
6656-JWRQX,0.45040947,Medium,Send Promotional Email,30.55,30.55,1,0
6473-ULUHT,0.18597977,Low,No Action,84.9,1398.25,16,0
1240-KNSEZ,0.34654167,Medium,No Action,20.1,20.1,1,0
0836-SEYLU,0.29260284,Medium,No Action,40.65,328.95,9,0
4433-JCGCG,0.6785391,High,Offer Upgrade Package,101.0,4680.05,46,1
3716-BDVDB,0.8205319,Critical,Retention Agent + Discount,69.1,69.1,1,1
7688-AWMDX,0.019194787,Low,No Action,54.5,3778.2,71,0
2842-BCQGE,0.33954322,Medium,No Action,75.35,3161.4,43,0
7244-QWYHG,0.05209272,Low,No Action,44.45,2188.45,50,0
5899-MQZZL,0.5812414,High,Send Promotional Email,75.0,999.45,13,1
6849-OYAMU,0.19965842,Low,No Action,100.0,1888.65,19,0
5312-UXESG,0.34338763,Medium,No Action,98.05,3990.6,41,0
9488-HGMJH,0.8206606,Critical,Retention Agent + Discount,71.15,71.15,1,1
6038-GCYEC,0.25727728,Medium,No Action,54.15,1240.25,24,0
2150-WLKUW,0.06735208,Low,No Action,63.9,2635.0,40,0
7159-FVYPK,0.44289994,Medium,Send Promotional Email,69.15,235.0,3,0
7032-LMBHI,0.05357213,Low,No Action,64.65,2347.85,37,0
1150-WFARN,0.08689121,Low,No Action,108.75,7156.2,67,0
6088-BXMRG,0.46896622,Medium,Send Promotional Email,98.85,3089.6,32,0
3144-AUDBS,0.41267645,Medium,Send Promotional Email,49.15,270.8,6,0
4821-SJHJV,0.32798725,Medium,No Action,89.6,2901.8,32,0
7346-MEDWM,0.3374554,Medium,No Action,83.25,4949.1,59,0
1137-DGOWI,0.08161022,Low,No Action,70.25,2198.9,30,0
5616-PRTNT,0.11759188,Low,No Action,19.4,374.5,20,0
3812-LRZIR,0.025912758,Low,No Action,24.5,761.95,27,0
4818-QIUFN,0.45031402,Medium,Send Promotional Email,79.15,1520.9,20,0
9483-GCPWE,0.041958865,Low,No Action,20.1,190.25,9,0
4227-OJHAL,0.055610586,Low,No Action,73.0,5163.0,68,0
9220-CXRSC,0.023257274,Low,No Action,61.4,4059.85,69,0
4993-JCRGJ,0.22193508,Low,No Action,84.3,2281.6,26,0
9537-JALFH,0.01994126,Low,No Action,19.9,1356.7,69,0
6698-OXETB,0.022806827,Low,No Action,20.4,231.45,11,0
2103-ZRXFN,0.58780503,High,Send Promotional Email,50.75,50.75,1,1
3724-BSCVH,0.041958865,Low,No Action,20.45,242.4,10,0
4877-TSOFF,0.07164643,Low,No Action,75.75,4264.25,55,0
9209-NWPGU,0.07287876,Low,No Action,65.4,2774.55,44,0
6961-VCPMC,0.34279242,Medium,No Action,80.4,3605.2,46,0
7306-YDSOI,0.026129646,Low,No Action,59.75,4069.9,69,0
5288-AHOUP,0.5590638,High,Send Promotional Email,78.5,874.2,11,1
6688-UZPWD,0.7682644,Critical,Offer Upgrade Package,102.0,1145.35,11,1
0655-YDGFJ,0.13926058,Low,No Action,48.95,1323.7,29,0
8468-EHYJA,0.25724158,Medium,No Action,99.65,5497.05,57,0
6823-SIDFQ,0.035326637,Low,No Action,18.25,534.7,28,0
1097-FSPVW,0.12336638,Low,No Action,54.55,2455.05,42,0
2839-RFSQE,0.15609667,Low,No Action,20.65,38.7,2,0
8328-SKJNO,0.043433394,Low,No Action,40.65,947.4,23,0
7010-ZMVBF,0.10519193,Low,No Action,20.45,357.0,18,0
5201-CBWYG,0.033135463,Low,No Action,24.8,1476.25,62,0
0968-GSIKN,0.78625494,Critical,Offer Upgrade Package,70.8,70.8,1,1
1965-DDBWU,0.5129981,High,Send Promotional Email,89.05,1448.6,16,1
9057-SIHCH,0.8287264,Critical,Retention Agent + Discount,96.6,291.9,3,1
6352-GIGGQ,0.09754245,Low,No Action,88.8,5903.15,67,0
3635-QQRQD,0.021158058,Low,No Action,20.05,1201.65,62,0
6771-XWBDM,0.5406243,High,Send Promotional Email,104.5,5921.35,57,1
2897-DOVND,0.61858195,High,Offer Upgrade Package,69.8,146.65,2,1
3082-YVEKW,0.027767815,Low,No Action,77.15,1759.4,23,0
0191-EQUUH,0.025275944,Low,No Action,35.05,844.45,25,0
7134-HBPBS,0.057566613,Low,No Action,108.1,7774.05,72,0
3489-HHPFY,0.6951665,High,Offer Upgrade Package,84.05,134.05,2,1
2926-JEJJC,0.04346178,Low,No Action,20.2,140.95,8,0
8601-QACRS,0.49398208,Medium,Send Promotional Email,50.6,249.95,5,0
4950-BDEUX,0.29823476,Medium,No Action,49.2,1701.65,35,0
5789-LDFXO,0.05372819,Low,No Action,24.6,592.65,24,0
0508-OOLTO,0.55320585,High,Send Promotional Email,71.65,135.75,2,1
2984-TBYKU,0.04142605,Low,No Action,104.9,7732.65,72,0
9822-WMWVG,0.30509967,Medium,No Action,106.5,4282.4,41,0
2391-SOORI,0.31422123,Medium,No Action,49.35,219.65,4,0
9040-KZVWO,0.06687322,Low,No Action,75.5,2018.1,26,0
2645-QTLMB,0.7341438,High,Offer Upgrade Package,94.25,669.0,7,1
4806-HIPDW,0.8205319,Critical,Retention Agent + Discount,68.95,68.95,1,1
1548-ARAGG,0.3613957,Medium,No Action,58.5,224.85,4,0
6339-RZCBJ,0.03469131,Low,No Action,78.9,3771.5,48,0
4424-TKOPW,0.82759297,Critical,Retention Agent + Discount,93.85,196.75,2,1
4415-WNGVR,0.11767201,Low,No Action,79.2,943.85,12,0
2522-AHJXR,0.22124916,Low,No Action,109.45,6572.85,60,0
0412-UCCNP,0.028083533,Low,No Action,59.2,3175.85,55,0
1816-FLZDK,0.41832042,Medium,Send Promotional Email,29.15,29.15,1,0
7096-UCLNH,0.30476552,Medium,No Action,20.05,20.05,1,0
8443-ZRDBZ,0.7443053,High,Offer Upgrade Package,76.05,318.9,4,1
9136-ALYBR,0.6538869,High,Offer Upgrade Package,24.45,24.45,1,1
4615-PIVVU,0.03258446,Low,No Action,66.5,2762.75,42,0
8885-QSQBX,0.40405008,Medium,Send Promotional Email,49.55,49.55,1,0
7479-NITWS,0.803695,Critical,Retention Agent + Discount,89.35,631.85,7,1
8617-ENBDS,0.5836484,High,Send Promotional Email,73.6,232.5,3,1
9385-NXKDA,0.023160206,Low,No Action,82.65,5919.35,72,0
0430-IHCDJ,0.4261749,Medium,Send Promotional Email,49.0,749.25,15,0
2959-MJHIC,0.68092513,High,Offer Upgrade Package,80.35,307.4,4,1
6674-KVJHG,0.058106065,Low,No Action,25.2,245.15,11,0
1814-DKOLC,0.1942669,Low,No Action,25.45,134.75,5,0
4201-JMNGR,0.62377274,High,Offer Upgrade Package,55.8,55.8,1,1
9351-HXDMR,0.049606416,Low,No Action,110.9,8240.85,72,0
3537-HPKQT,0.25954887,Medium,No Action,77.75,4266.4,55,0
2129-ALKBS,0.13013725,Low,No Action,26.2,1077.5,40,0
5821-MMEIL,0.021442598,Low,No Action,19.9,1115.6,57,0
5960-WPXQM,0.8342366,Critical,Retention Agent + Discount,79.05,79.05,1,1
0684-AOSIH,0.7372827,High,Offer Upgrade Package,95.0,95.0,1,1
8260-NGFNY,0.5908462,High,Send Promotional Email,25.2,25.2,1,1
1309-XGFSN,0.2003572,Low,No Action,80.85,4079.55,52,0
1866-RZZQS,0.6785391,High,Offer Upgrade Package,98.4,4187.75,41,1
6968-URWQU,0.097467445,Low,No Action,56.35,2391.15,43,0
4742-TXUEX,0.020583186,Low,No Action,19.3,890.5,47,0
9631-XEYKE,0.51412004,High,Send Promotional Email,50.4,137.25,3,1
8631-NBHFZ,0.027439298,Low,No Action,79.4,5154.6,66,0
1335-MXCSE,0.031217063,Low,No Action,55.25,3119.9,55,0
8873-TMKGR,0.035326637,Low,No Action,19.1,529.5,29,0
8800-JOOCF,0.57297117,High,Send Promotional Email,84.05,966.55,12,1
